indicator_id,country_code,year,value
1,AUT,2000,2269.0
2,AUT,2000,2707.0
3,AUT,2000,6.83
4,AUT,2000,1683.0
5,AUT,2000,13.38
6,AUT,2000,2008.0
7,AUT,2000,25.84
8,AUT,2000,586.0
9,AUT,2000,74.16
10,AUT,2000,699.0
11,AUT,2000,0.0
12,AUT,2000,0.0
13,AUT,2000,0.0
15,AUT,2000,17.82
16,AUT,2000,404.0
17,AUT,2000,483.0
1,BEL,2000,1849.91601563
2,BEL,2000,2225.60762273579
3,BEL,2000,5.96185923
4,BEL,2000,1378.75932165
5,BEL,2000,12.06895447
6,BEL,2000,1658.76572030388
7,BEL,2000,25.46908569
8,BEL,2000,471.15670196
9,BEL,2000,74.53091431
10,BEL,2000,566.841923627706
15,BEL,2000,20.22722816
16,BEL,2000,374.18673571
17,BEL,2000,449.668674897881
1,BGR,2000,95.0
2,BGR,2000,373.0
3,BGR,2000,3.47
4,BGR,2000,56.0
5,BGR,2000,8.08
6,BGR,2000,222.0
7,BGR,2000,40.46
8,BGR,2000,38.0
9,BGR,2000,59.56
10,BGR,2000,151.0
15,BGR,2000,40.38
16,BGR,2000,38.0
17,BGR,2000,151.0
1,HRV,2000,371.0
2,HRV,2000,811.0
3,HRV,2000,6.51
4,HRV,2000,315.0
5,HRV,2000,11.92
6,HRV,2000,690.0
7,HRV,2000,14.97
8,HRV,2000,56.0
9,HRV,2000,85.03
10,HRV,2000,121.0
15,HRV,2000,13.86
16,HRV,2000,51.0
17,HRV,2000,112.0
1,CYP,2000,751.0
2,CYP,2000,1136.0
3,CYP,2000,2.18
4,CYP,2000,308.0
5,CYP,2000,6.33
6,CYP,2000,467.0
7,CYP,2000,58.39
8,CYP,2000,438.0
9,CYP,2000,41.08
10,CYP,2000,663.0
11,CYP,2000,0.53
12,CYP,2000,4.0
13,CYP,2000,6.0
15,CYP,2000,55.9
16,CYP,2000,420.0
17,CYP,2000,635.0
1,CZE,2000,342.92108154
2,CZE,2000,923.641811465762
3,CZE,2000,5.05704689
4,CZE,2000,304.18500068
5,CZE,2000,12.38046741
6,CZE,2000,819.308026259687
7,CZE,2000,11.29591084
8,CZE,2000,38.73606985
9,CZE,2000,88.70406342
10,CZE,2000,104.333786553011
15,CZE,2000,10.19750404
16,CZE,2000,34.96939805
17,CZE,2000,94.1884328020366
1,DNK,2000,2496.0
2,DNK,2000,2327.0
3,DNK,2000,6.74
4,DNK,2000,2074.0
5,DNK,2000,12.78
6,DNK,2000,1934.0
7,DNK,2000,16.89
8,DNK,2000,422.0
9,DNK,2000,83.11
10,DNK,2000,393.0
11,DNK,2000,0.0
12,DNK,2000,0.0
13,DNK,2000,0.0
15,DNK,2000,15.36
16,DNK,2000,383.0
17,DNK,2000,357.0
1,EST,2000,209.97769165
2,EST,2000,485.691851580971
3,EST,2000,3.92115879
4,EST,2000,159.24748813
5,EST,2000,10.7823925
6,EST,2000,368.349642783034
7,EST,2000,24.15920067
8,EST,2000,50.73020259
9,EST,2000,75.83829498
10,EST,2000,117.342208797938
15,EST,2000,20.33845139
16,EST,2000,42.70728091
17,EST,2000,98.7846769281772
1,FIN,2000,1727.0
2,FIN,2000,1900.0
3,FIN,2000,5.37
4,FIN,2000,1308.0
5,FIN,2000,11.2
6,FIN,2000,1439.0
7,FIN,2000,24.27
8,FIN,2000,419.0
9,FIN,2000,75.73
10,FIN,2000,461.0
11,FIN,2000,0.01
12,FIN,2000,0.0
13,FIN,2000,0.0
15,FIN,2000,21.63
16,FIN,2000,373.0
17,FIN,2000,411.0
1,FRA,2000,2161.85302734
2,FRA,2000,2516.3129113744
3,FRA,2000,6.97070313
4,FRA,2000,1572.29592159
5,FRA,2000,13.49542141
6,FRA,2000,1830.09130643512
7,FRA,2000,27.27091789
8,FRA,2000,589.55716584
9,FRA,2000,72.7290802
10,FRA,2000,686.22161326249
15,FRA,2000,7.27349615
16,FRA,2000,157.24229955
17,FRA,2000,183.02392155301
1,DEU,2000,2344.41088867
2,DEU,2000,2691.50039419867
3,DEU,2000,7.73281384
4,DEU,2000,1833.34293464
5,DEU,2000,16.19174576
6,DEU,2000,2104.76889799693
7,DEU,2000,21.79942131
8,DEU,2000,511.06800567
9,DEU,2000,78.20057678
10,DEU,2000,586.731496201731
15,DEU,2000,12.29070377
16,DEU,2000,288.14460209
17,DEU,2000,327.397310556522
1,GRC,2000,885.41052246
2,GRC,2000,1417.77577334311
3,GRC,2000,4.46309471
4,GRC,2000,545.56033162
5,GRC,2000,9.61341953
6,GRC,2000,873.586010669043
7,GRC,2000,38.38709641
8,GRC,2000,339.85016216
9,GRC,2000,61.62267685
10,GRC,2000,544.189762674069
15,GRC,2000,36.27566147
16,GRC,2000,321.15710512
17,GRC,2000,514.257247080079
1,HUN,2000,313.0
2,HUN,2000,803.0
3,HUN,2000,4.67
4,HUN,2000,216.0
5,HUN,2000,9.86
6,HUN,2000,553.0
7,HUN,2000,31.15
8,HUN,2000,98.0
9,HUN,2000,68.85
10,HUN,2000,250.0
15,HUN,2000,27.36
16,HUN,2000,86.0
17,HUN,2000,219.0
1,IRL,2000,1564.83740234
2,IRL,2000,1795.20906392413
3,IRL,2000,4.57260036
4,IRL,2000,1212.97551135
5,IRL,2000,14.95885372
6,IRL,2000,1391.54692505729
7,IRL,2000,22.48551941
8,IRL,2000,351.86185258
9,IRL,2000,77.51446533
10,IRL,2000,403.662130373474
15,IRL,2000,12.11708832
16,IRL,2000,189.61275396
17,IRL,2000,217.527099480208
1,ITA,2000,1524.0
2,ITA,2000,2049.0
3,ITA,2000,5.5
4,ITA,2000,1107.0
5,ITA,2000,11.81
6,ITA,2000,1489.0
7,ITA,2000,27.36
8,ITA,2000,417.0
9,ITA,2000,72.64
10,ITA,2000,561.0
15,ITA,2000,26.46
16,ITA,2000,403.0
17,ITA,2000,542.0
1,LVA,2000,182.0
2,LVA,2000,434.0
3,LVA,2000,2.76
4,LVA,2000,92.0
5,LVA,2000,7.43
6,LVA,2000,220.0
7,LVA,2000,49.25
8,LVA,2000,89.0
9,LVA,2000,50.75
10,LVA,2000,214.0
15,LVA,2000,47.66
16,LVA,2000,87.0
17,LVA,2000,207.0
1,LTU,2000,217.0
2,LTU,2000,522.0
3,LTU,2000,4.17
4,LTU,2000,146.0
5,LTU,2000,10.57
6,LTU,2000,351.0
7,LTU,2000,32.7
8,LTU,2000,71.0
9,LTU,2000,67.26
10,LTU,2000,171.0
11,LTU,2000,0.04
12,LTU,2000,0.0
13,LTU,2000,0.0
15,LTU,2000,27.15
16,LTU,2000,59.0
17,LTU,2000,142.0
1,LUX,2000,2901.0
2,LUX,2000,3287.0
3,LUX,2000,4.93
4,LUX,2000,2415.0
5,LUX,2000,12.99
6,LUX,2000,2736.0
7,LUX,2000,16.75
8,LUX,2000,486.0
9,LUX,2000,83.25
10,LUX,2000,550.0
15,LUX,2000,14.25
16,LUX,2000,413.0
17,LUX,2000,468.0
1,MLT,2000,647.0
2,MLT,2000,1211.0
3,MLT,2000,4.72
4,MLT,2000,465.0
5,MLT,2000,11.78
6,MLT,2000,869.0
7,MLT,2000,28.21
8,MLT,2000,183.0
9,MLT,2000,71.79
10,MLT,2000,342.0
15,MLT,2000,26.37
16,MLT,2000,171.0
17,MLT,2000,319.0
1,NLD,2000,2028.0
2,NLD,2000,2466.0
3,NLD,2000,5.31
4,NLD,2000,1398.0
5,NLD,2000,12.53
6,NLD,2000,1699.0
7,NLD,2000,30.96
8,NLD,2000,628.0
9,NLD,2000,68.91
10,NLD,2000,764.0
11,NLD,2000,0.13
12,NLD,2000,3.0
13,NLD,2000,3.0
15,NLD,2000,11.03
16,NLD,2000,224.0
17,NLD,2000,272.0
1,POL,2000,238.0
2,POL,2000,564.0
3,POL,2000,3.61
4,POL,2000,162.0
5,POL,2000,8.38
6,POL,2000,385.0
7,POL,2000,31.79
8,POL,2000,76.0
9,POL,2000,68.21
10,POL,2000,179.0
15,POL,2000,31.33
16,POL,2000,75.0
17,POL,2000,176.0
1,PRT,2000,995.0
2,PRT,2000,1630.0
3,PRT,2000,6.0
4,PRT,2000,694.0
5,PRT,2000,14.06
6,PRT,2000,1137.0
7,PRT,2000,30.22
8,PRT,2000,301.0
9,PRT,2000,69.74
10,PRT,2000,493.0
11,PRT,2000,0.04
12,PRT,2000,0.0
13,PRT,2000,1.0
15,PRT,2000,25.71
16,PRT,2000,256.0
17,PRT,2000,419.0
1,ROU,2000,70.0
2,ROU,2000,246.0
3,ROU,2000,3.34
4,ROU,2000,55.0
5,ROU,2000,8.66
6,ROU,2000,195.0
7,ROU,2000,20.74
8,ROU,2000,14.0
9,ROU,2000,79.26
10,ROU,2000,51.0
11,ROU,2000,0.0
12,ROU,2000,0.0
13,ROU,2000,0.0
15,ROU,2000,19.42
16,ROU,2000,14.0
17,ROU,2000,48.0
1,SVK,2000,204.0
2,SVK,2000,602.0
3,SVK,2000,4.64
4,SVK,2000,178.0
5,SVK,2000,8.79
6,SVK,2000,527.0
7,SVK,2000,12.51
8,SVK,2000,25.0
9,SVK,2000,87.48
10,SVK,2000,75.0
15,SVK,2000,10.84
16,SVK,2000,22.0
17,SVK,2000,65.0
1,SVN,2000,797.0
2,SVN,2000,1406.0
3,SVN,2000,5.57
4,SVN,2000,569.0
5,SVN,2000,11.72
6,SVN,2000,1004.0
7,SVN,2000,28.61
8,SVN,2000,228.0
9,SVN,2000,71.39
10,SVN,2000,402.0
15,SVN,2000,13.27
16,SVN,2000,106.0
17,SVN,2000,187.0
1,ESP,2000,1005.28399658
2,ESP,2000,1471.30535397173
3,ESP,2000,4.91670752
4,ESP,2000,726.94942008
5,ESP,2000,12.57255268
6,ESP,2000,1063.94267357535
7,ESP,2000,27.42526627
8,ESP,2000,278.33460469
9,ESP,2000,71.62882996
10,ESP,2000,407.36267927708
15,ESP,2000,24.09423256
16,ESP,2000,244.52847457
17,ESP,2000,357.88498045139
1,SWE,2000,2173.0
2,SWE,2000,2173.0
3,SWE,2000,6.19
4,SWE,2000,1836.0
5,SWE,2000,11.67
6,SWE,2000,1836.0
7,SWE,2000,15.52
8,SWE,2000,337.0
9,SWE,2000,84.48
10,SWE,2000,337.0
15,SWE,2000,14.46
16,SWE,2000,314.0
17,SWE,2000,314.0
1,AUT,2001,2283.0
2,AUT,2001,2761.0
3,AUT,2001,6.83
4,AUT,2001,1681.0
5,AUT,2001,13.29
6,AUT,2001,2033.0
7,AUT,2001,26.35
8,AUT,2001,602.0
9,AUT,2001,73.65
10,AUT,2001,728.0
11,AUT,2001,0.0
12,AUT,2001,0.0
13,AUT,2001,0.0
15,AUT,2001,18.46
16,AUT,2001,421.0
17,AUT,2001,510.0
1,BEL,2001,1879.93457031
2,BEL,2001,2351.94161862076
3,BEL,2001,6.13948441
4,BEL,2001,1416.1947546
5,BEL,2001,12.43329906
6,BEL,2001,1771.76763404691
7,BEL,2001,24.66787529
8,BEL,2001,463.73992171
9,BEL,2001,75.3321228
10,BEL,2001,580.17400589668
15,BEL,2001,19.58826447
16,BEL,2001,368.24658908
17,BEL,2001,460.180528090256
1,BGR,2001,120.0
2,BGR,2001,469.0
3,BGR,2001,3.85
4,BGR,2001,67.0
5,BGR,2001,9.47
6,BGR,2001,263.0
7,BGR,2001,43.94
8,BGR,2001,53.0
9,BGR,2001,56.07
10,BGR,2001,206.0
15,BGR,2001,43.71
16,BGR,2001,52.0
17,BGR,2001,205.0
1,HRV,2001,388.0
2,HRV,2001,836.0
3,HRV,2001,5.89
4,HRV,2001,319.0
5,HRV,2001,11.76
6,HRV,2001,687.0
7,HRV,2001,17.8
8,HRV,2001,69.0
9,HRV,2001,82.2
10,HRV,2001,149.0
15,HRV,2001,14.39
16,HRV,2001,56.0
17,HRV,2001,120.0
1,CYP,2001,782.0
2,CYP,2001,1228.0
3,CYP,2001,2.23
4,CYP,2001,327.0
5,CYP,2001,6.33
6,CYP,2001,514.0
7,CYP,2001,57.68
8,CYP,2001,451.0
9,CYP,2001,41.83
10,CYP,2001,708.0
11,CYP,2001,0.49
12,CYP,2001,4.0
13,CYP,2001,6.0
15,CYP,2001,55.22
16,CYP,2001,432.0
17,CYP,2001,678.0
1,CZE,2001,388.54403687
2,CZE,2001,1031.71963630257
3,CZE,2001,5.12704372
4,CZE,2001,339.77447985
5,CZE,2001,11.83805084
6,CZE,2001,902.219501328636
7,CZE,2001,12.5518713
8,CZE,2001,48.76955033
9,CZE,2001,87.44812012
10,CZE,2001,129.500130199568
15,CZE,2001,10.64326477
16,CZE,2001,41.35377446
17,CZE,2001,109.808664218116
1,DNK,2001,2603.0
2,DNK,2001,2492.0
3,DNK,2001,7.05
4,DNK,2001,2171.0
5,DNK,2001,13.34
6,DNK,2001,2078.0
7,DNK,2001,16.59
8,DNK,2001,432.0
9,DNK,2001,83.41
10,DNK,2001,414.0
11,DNK,2001,0.0
12,DNK,2001,0.0
13,DNK,2001,0.0
15,DNK,2001,15.12
16,DNK,2001,393.0
17,DNK,2001,377.0
1,EST,2001,214.70417786
2,EST,2001,491.53108729343
3,EST,2001,3.72888851
4,EST,2001,167.47007762
5,EST,2001,10.66431904
6,EST,2001,383.396146793618
7,EST,2001,21.99961281
8,EST,2001,47.23408622
9,EST,2001,78.00038147
10,EST,2001,108.134939145991
15,EST,2001,19.24532318
16,EST,2001,41.32051305
17,EST,2001,94.5967525158552
1,FIN,2001,1810.0
2,FIN,2001,2016.0
3,FIN,2001,5.53
4,FIN,2001,1380.0
5,FIN,2001,11.69
6,FIN,2001,1536.0
7,FIN,2001,23.77
8,FIN,2001,430.0
9,FIN,2001,76.22
10,FIN,2001,479.0
11,FIN,2001,0.01
12,FIN,2001,0.0
13,FIN,2001,0.0
15,FIN,2001,21.22
16,FIN,2001,384.0
17,FIN,2001,428.0
1,FRA,2001,2192.71557617
2,FRA,2001,2685.14140824879
3,FRA,2001,7.06165648
4,FRA,2001,1595.38415234
5,FRA,2001,13.6540575
6,FRA,2001,1953.66506681802
7,FRA,2001,27.24163246
8,FRA,2001,597.33156291
9,FRA,2001,72.75836945
10,FRA,2001,731.476369533638
15,FRA,2001,7.33573961
16,FRA,2001,160.85191231
17,FRA,2001,196.974980320072
1,DEU,2001,2346.66918945
2,DEU,2001,2817.89049518909
3,DEU,2001,7.75525427
4,DEU,2001,1834.45035979
5,DEU,2001,16.3556881
6,DEU,2001,2202.81582682969
7,DEU,2001,21.82748604
8,DEU,2001,512.21892131
9,DEU,2001,78.17251587
10,DEU,2001,615.074668359405
15,DEU,2001,12.28407955
16,DEU,2001,288.26672677
17,DEU,2001,342.700333872605
1,GRC,2001,1004.81542969
2,GRC,2001,1678.13621433387
3,GRC,2001,5.04882431
4,GRC,2001,635.10747114
5,GRC,2001,10.97902489
6,GRC,2001,1060.68920547351
7,GRC,2001,36.79361725
8,GRC,2001,369.70792796
9,GRC,2001,63.20638275
10,GRC,2001,617.447008860361
15,GRC,2001,34.7783165
16,GRC,2001,349.45788495
17,GRC,2001,583.627532631703
1,HUN,2001,360.0
2,HUN,2001,901.0
3,HUN,2001,4.57
4,HUN,2001,241.0
5,HUN,2001,9.66
6,HUN,2001,603.0
7,HUN,2001,33.1
8,HUN,2001,119.0
9,HUN,2001,66.9
10,HUN,2001,298.0
15,HUN,2001,28.87
16,HUN,2001,104.0
17,HUN,2001,260.0
1,IRL,2001,1823.73474121
2,IRL,2001,2100.43900180191
3,IRL,2001,5.014184
4,IRL,2001,1430.5123903
5,IRL,2001,15.58507347
6,IRL,2001,1647.55542024446
7,IRL,2001,21.56137657
8,IRL,2001,393.22232591
9,IRL,2001,78.43862152
10,IRL,2001,452.883581293697
15,IRL,2001,10.64706802
16,IRL,2001,194.17427611
17,IRL,2001,223.635169635288
1,ITA,2001,1587.0
2,ITA,2001,2170.0
3,ITA,2001,5.77
4,ITA,2001,1184.0
5,ITA,2001,12.2
6,ITA,2001,1619.0
7,ITA,2001,25.38
8,ITA,2001,403.0
9,ITA,2001,74.62
10,ITA,2001,551.0
15,ITA,2001,24.48
16,ITA,2001,388.0
17,ITA,2001,531.0
1,LVA,2001,205.0
2,LVA,2001,518.0
3,LVA,2001,2.81
4,LVA,2001,100.0
5,LVA,2001,8.11
6,LVA,2001,253.0
7,LVA,2001,51.27
8,LVA,2001,105.0
9,LVA,2001,48.73
10,LVA,2001,266.0
15,LVA,2001,48.85
16,LVA,2001,100.0
17,LVA,2001,253.0
1,LTU,2001,219.0
2,LTU,2001,565.0
3,LTU,2001,4.22
4,LTU,2001,154.0
5,LTU,2001,11.37
6,LTU,2001,397.0
7,LTU,2001,29.72
8,LTU,2001,65.0
9,LTU,2001,70.2
10,LTU,2001,168.0
11,LTU,2001,0.07
12,LTU,2001,0.0
13,LTU,2001,0.0
15,LTU,2001,27.59
16,LTU,2001,60.0
17,LTU,2001,156.0
1,LUX,2001,3109.0
2,LUX,2001,3603.0
3,LUX,2001,5.36
4,LUX,2001,2612.0
5,LUX,2001,14.06
6,LUX,2001,3027.0
7,LUX,2001,16.0
8,LUX,2001,497.0
9,LUX,2001,84.05
10,LUX,2001,576.0
15,LUX,2001,13.66
16,LUX,2001,425.0
17,LUX,2001,492.0
1,MLT,2001,686.0
2,MLT,2001,1301.0
3,MLT,2001,4.81
4,MLT,2001,471.0
5,MLT,2001,11.58
6,MLT,2001,894.0
7,MLT,2001,31.33
8,MLT,2001,215.0
9,MLT,2001,68.67
10,MLT,2001,408.0
15,MLT,2001,29.67
16,MLT,2001,204.0
17,MLT,2001,386.0
1,NLD,2001,2176.0
2,NLD,2001,2684.0
3,NLD,2001,5.6
4,NLD,2001,1512.0
5,NLD,2001,13.0
6,NLD,2001,1866.0
7,NLD,2001,30.37
8,NLD,2001,661.0
9,NLD,2001,69.5
10,NLD,2001,815.0
11,NLD,2001,0.13
12,NLD,2001,3.0
13,NLD,2001,4.0
15,NLD,2001,10.47
16,NLD,2001,228.0
17,NLD,2001,281.0
1,POL,2001,283.0
2,POL,2001,630.0
3,POL,2001,3.99
4,POL,2001,199.0
5,POL,2001,8.89
6,POL,2001,443.0
7,POL,2001,29.66
8,POL,2001,84.0
9,POL,2001,70.34
10,POL,2001,187.0
15,POL,2001,29.19
16,POL,2001,83.0
17,POL,2001,183.0
1,PRT,2001,1016.0
2,PRT,2001,1690.0
3,PRT,2001,6.05
4,PRT,2001,713.0
5,PRT,2001,13.72
6,PRT,2001,1186.0
7,PRT,2001,29.79
8,PRT,2001,302.0
9,PRT,2001,70.17
10,PRT,2001,503.0
11,PRT,2001,0.04
12,PRT,2001,0.0
13,PRT,2001,1.0
15,PRT,2001,25.11
16,PRT,2001,255.0
17,PRT,2001,424.0
1,ROU,2001,79.0
2,ROU,2001,282.0
3,ROU,2001,3.49
4,ROU,2001,63.0
5,ROU,2001,9.61
6,ROU,2001,225.0
7,ROU,2001,20.25
8,ROU,2001,16.0
9,ROU,2001,79.75
10,ROU,2001,57.0
11,ROU,2001,0.0
12,ROU,2001,0.0
13,ROU,2001,0.0
15,ROU,2001,18.94
16,ROU,2001,15.0
17,ROU,2001,53.0
1,SVK,2001,212.0
2,SVK,2001,660.0
3,SVK,2001,4.7
4,SVK,2001,187.0
5,SVK,2001,10.37
6,SVK,2001,582.0
7,SVK,2001,11.87
8,SVK,2001,25.0
9,SVK,2001,88.14
10,SVK,2001,78.0
15,SVK,2001,10.91
16,SVK,2001,23.0
17,SVK,2001,72.0
1,SVN,2001,826.0
2,SVN,2001,1494.0
3,SVN,2001,5.56
4,SVN,2001,583.0
5,SVN,2001,11.41
6,SVN,2001,1054.0
7,SVN,2001,29.44
8,SVN,2001,243.0
9,SVN,2001,70.56
10,SVN,2001,440.0
15,SVN,2001,12.9
16,SVN,2001,107.0
17,SVN,2001,193.0
1,ESP,2001,1045.05065918
2,ESP,2001,1560.72657778821
3,ESP,2001,4.8722868
4,ESP,2001,752.22604198
5,ESP,2001,12.68387985
6,ESP,2001,1123.4089127791
7,ESP,2001,27.75629425
8,ESP,2001,292.82457321
9,ESP,2001,71.30210114
10,ESP,2001,437.31766392268
15,ESP,2001,24.61827469
16,ESP,2001,259.7189615
17,ESP,2001,387.876223213358
1,SWE,2001,2156.0
2,SWE,2001,2368.0
3,SWE,2001,6.49
4,SWE,2001,1771.0
5,SWE,2001,12.36
6,SWE,2001,1946.0
7,SWE,2001,17.85
8,SWE,2001,385.0
9,SWE,2001,82.15
10,SWE,2001,423.0
15,SWE,2001,16.88
16,SWE,2001,364.0
17,SWE,2001,400.0
1,AUT,2002,2498.0
2,AUT,2002,2936.0
3,AUT,2002,6.9
4,AUT,2002,1834.0
5,AUT,2002,13.51
6,AUT,2002,2156.0
7,AUT,2002,26.56
8,AUT,2002,663.0
9,AUT,2002,73.44
10,AUT,2002,780.0
11,AUT,2002,0.0
12,AUT,2002,0.0
13,AUT,2002,0.0
15,AUT,2002,18.61
16,AUT,2002,465.0
17,AUT,2002,546.0
1,BEL,2002,2084.7199707
2,BEL,2002,2524.57853000521
3,BEL,2002,6.13245678
4,BEL,2002,1536.92386402
5,BEL,2002,12.28861809
6,BEL,2002,1861.20192700644
7,BEL,2002,26.27672768
8,BEL,2002,547.79621197
9,BEL,2002,73.72327423
10,BEL,2002,663.37662469149
15,BEL,2002,20.87109566
16,BEL,2002,435.10391357
17,BEL,2002,526.307427289164
1,BGR,2002,148.0
2,BGR,2002,549.0
3,BGR,2002,4.2
4,BGR,2002,88.0
5,BGR,2002,10.74
6,BGR,2002,326.0
7,BGR,2002,40.66
8,BGR,2002,60.0
9,BGR,2002,59.34
10,BGR,2002,223.0
15,BGR,2002,39.79
16,BGR,2002,59.0
17,BGR,2002,219.0
1,HRV,2002,386.0
2,HRV,2002,784.0
3,HRV,2002,4.85
4,HRV,2002,305.0
5,HRV,2002,9.69
6,HRV,2002,620.0
7,HRV,2002,20.99
8,HRV,2002,81.0
9,HRV,2002,79.01
10,HRV,2002,165.0
15,HRV,2002,18.63
16,HRV,2002,72.0
17,HRV,2002,146.0
1,CYP,2002,890.0
2,CYP,2002,1331.0
3,CYP,2002,2.49
4,CYP,2002,395.0
5,CYP,2002,6.74
6,CYP,2002,590.0
7,CYP,2002,55.02
8,CYP,2002,490.0
9,CYP,2002,44.38
10,CYP,2002,732.0
11,CYP,2002,0.6
12,CYP,2002,5.0
13,CYP,2002,8.0
15,CYP,2002,52.77
16,CYP,2002,470.0
17,CYP,2002,702.0
1,CZE,2002,497.74203491
2,CZE,2002,1127.05592517405
3,CZE,2002,5.44065952
4,CZE,2002,438.38212793
5,CZE,2002,12.18289185
6,CZE,2002,992.645097447488
7,CZE,2002,11.9258337
8,CZE,2002,59.35988846
9,CZE,2002,88.07415771
10,CZE,2002,134.410822237859
15,CZE,2002,10.00170231
16,CZE,2002,49.7826794
17,CZE,2002,112.724788478994
1,DNK,2002,2896.0
2,DNK,2002,2670.0
3,DNK,2002,7.29
4,DNK,2002,2427.0
5,DNK,2002,13.71
6,DNK,2002,2238.0
7,DNK,2002,16.19
8,DNK,2002,469.0
9,DNK,2002,83.81
10,DNK,2002,432.0
11,DNK,2002,0.0
12,DNK,2002,0.0
13,DNK,2002,0.0
15,DNK,2002,14.73
16,DNK,2002,427.0
17,DNK,2002,393.0
1,EST,2002,250.48020935
2,EST,2002,546.908613853151
3,EST,2002,3.58040428
4,EST,2002,190.67919057
5,EST,2002,9.98040104
6,EST,2002,416.33664454473
7,EST,2002,23.87448502
8,EST,2002,59.80102214
9,EST,2002,76.12524414
10,EST,2002,130.57196658814
15,EST,2002,20.55881691
16,EST,2002,51.49590822
17,EST,2002,112.43824547759
1,FIN,2002,2059.0
2,FIN,2002,2182.0
3,FIN,2002,5.86
4,FIN,2002,1582.0
5,FIN,2002,12.09
6,FIN,2002,1676.0
7,FIN,2002,23.17
8,FIN,2002,477.0
9,FIN,2002,76.82
10,FIN,2002,506.0
11,FIN,2002,0.01
12,FIN,2002,0.0
13,FIN,2002,0.0
15,FIN,2002,20.74
16,FIN,2002,427.0
17,FIN,2002,453.0
1,FRA,2002,2449.75830078
2,FRA,2002,2876.4599113533
3,FRA,2002,7.31639624
4,FRA,2002,1788.37250336
5,FRA,2002,13.85807896
6,FRA,2002,2099.87309134473
7,FRA,2002,26.99800873
8,FRA,2002,661.38593866
9,FRA,2002,73.0019989
10,FRA,2002,776.586831305805
15,FRA,2002,7.13796902
16,FRA,2002,174.86299206
17,FRA,2002,205.320810410082
1,DEU,2002,2567.50292969
2,DEU,2002,2973.18914111523
3,DEU,2002,7.92509031
4,DEU,2002,1998.07326727
5,DEU,2002,16.55490875
6,DEU,2002,2313.78504237095
7,DEU,2002,22.17834282
8,DEU,2002,569.4296047
9,DEU,2002,77.82165527
10,DEU,2002,659.404098744272
15,DEU,2002,12.57544136
16,DEU,2002,322.87482118
17,DEU,2002,370.11953864577
1,GRC,2002,1168.82409668
2,GRC,2002,1864.49756646041
3,GRC,2002,4.97795296
4,GRC,2002,706.64398271
5,GRC,2002,10.86962318
6,GRC,2002,1127.23208992409
7,GRC,2002,39.54231262
8,GRC,2002,462.1800757
9,GRC,2002,60.45768738
10,GRC,2002,737.265476536317
15,GRC,2002,37.3801918
16,GRC,2002,436.90867359
17,GRC,2002,696.952764459642
1,HUN,2002,473.0
2,HUN,2002,1033.0
3,HUN,2002,4.93
4,HUN,2002,328.0
5,HUN,2002,9.67
6,HUN,2002,715.0
7,HUN,2002,30.76
8,HUN,2002,146.0
9,HUN,2002,69.24
10,HUN,2002,318.0
15,HUN,2002,27.56
16,HUN,2002,130.0
17,HUN,2002,284.0
1,IRL,2002,2200.35742188
2,IRL,2002,2369.66885993097
3,IRL,2002,5.27079201
4,IRL,2002,1738.0890492
5,IRL,2002,16.03050613
6,IRL,2002,1871.83027590726
7,IRL,2002,21.00878143
8,IRL,2002,462.26829174
9,IRL,2002,78.99121094
10,IRL,2002,497.838579944848
15,IRL,2002,10.46707439
16,IRL,2002,230.31304594
17,IRL,2002,248.035008639621
1,ITA,2002,1763.0
2,ITA,2002,2264.0
3,ITA,2002,5.9
4,ITA,2002,1321.0
5,ITA,2002,12.63
6,ITA,2002,1697.0
7,ITA,2002,25.04
8,ITA,2002,441.0
9,ITA,2002,74.96
10,ITA,2002,567.0
15,ITA,2002,24.13
16,ITA,2002,425.0
17,ITA,2002,546.0
1,LVA,2002,237.0
2,LVA,2002,578.0
3,LVA,2002,2.86
4,LVA,2002,118.0
5,LVA,2002,8.16
6,LVA,2002,287.0
7,LVA,2002,50.42
8,LVA,2002,120.0
9,LVA,2002,49.58
10,LVA,2002,292.0
15,LVA,2002,47.58
16,LVA,2002,113.0
17,LVA,2002,275.0
1,LTU,2002,254.0
2,LTU,2002,642.0
3,LTU,2002,4.47
4,LTU,2002,185.0
5,LTU,2002,12.71
6,LTU,2002,467.0
7,LTU,2002,27.06
8,LTU,2002,69.0
9,LTU,2002,72.81
10,LTU,2002,174.0
11,LTU,2002,0.13
12,LTU,2002,0.0
13,LTU,2002,1.0
15,LTU,2002,25.6
16,LTU,2002,65.0
17,LTU,2002,164.0
1,LUX,2002,3601.0
2,LUX,2002,3979.0
3,LUX,2002,5.68
4,LUX,2002,3023.0
5,LUX,2002,13.59
6,LUX,2002,3340.0
7,LUX,2002,16.07
8,LUX,2002,578.0
9,LUX,2002,83.96
10,LUX,2002,639.0
15,LUX,2002,13.87
16,LUX,2002,499.0
17,LUX,2002,552.0
1,MLT,2002,831.0
2,MLT,2002,1516.0
3,MLT,2002,5.43
4,MLT,2002,585.0
5,MLT,2002,13.11
6,MLT,2002,1067.0
7,MLT,2002,29.6
8,MLT,2002,246.0
9,MLT,2002,70.4
10,MLT,2002,449.0
15,MLT,2002,28.74
16,MLT,2002,239.0
17,MLT,2002,436.0
1,NLD,2002,2545.0
2,NLD,2002,2987.0
3,NLD,2002,6.04
